VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
2,2018-11-01 09:22:50,2018-11-01 09:46:36,5,4.38,1,N,68,87,1,19.0,0.0,0.5,3.96,0.0,0.3,23.76
2,2018-11-01 09:22:53,2018-11-01 09:48:09,3,1.47,1,N,186,233,1,15.5,0.0,0.5,1.63,0.0,0.3,17.93
1,2018-11-01 09:22:54,2018-11-01 09:41:46,1,2.2,1,N,263,142,1,13.5,0.0,0.5,3.55,0.0,0.3,17.85
1,2018-11-01 09:22:56,2018-11-01 09:40:52,1,1.5,1,N,170,43,1,11.5,0.0,0.5,3.05,0.0,0.3,15.35
2,2018-11-01 09:22:58,2018-11-01 09:28:44,1,0.64,1,N,234,186,1,5.5,0.0,0.5,1.58,0.0,0.3,7.88
2,2018-11-01 09:22:59,2018-11-01 09:29:53,1,0.79,1,N,237,237,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2018-11-01 09:22:59,2018-11-01 10:04:32,1,16.58,1,N,138,261,1,49.0,0.0,0.5,13.89,5.76,0.3,69.45
1,2018-11-01 09:23:05,2018-11-01 09:30:45,1,1.2,1,N,113,125,1,7.0,0.0,0.5,0.94,0.0,0.3,8.74
2,2018-11-01 09:23:05,2018-11-01 09:41:44,1,2.33,1,N,236,162,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56
1,2018-11-01 09:23:05,2018-11-01 09:30:09,1,0.8,1,N,141,236,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3
1,2018-11-01 09:23:09,2018-11-01 09:39:20,1,3.3,1,N,261,90,1,14.0,0.0,0.5,2.95,0.0,0.3,17.75
1,2018-11-01 09:23:13,2018-11-01 09:38:46,1,1.4,1,N,140,237,1,11.0,0.0,0.5,2.35,0.0,0.3,14.15
1,2018-11-01 09:23:13,2018-11-01 09:34:05,1,0.9,1,N,141,163,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
2,2018-11-01 09:23:17,2018-11-01 09:31:38,6,0.86,1,N,234,137,1,7.0,0.0,0.5,0.2,0.0,0.3,8.0
1,2018-11-01 09:23:18,2018-11-01 09:25:53,1,0.4,1,N,246,246,1,4.0,0.0,0.5,1.15,0.0,0.3,5.95
1,2018-11-01 09:23:19,2018-11-01 09:31:00,0,0.9,1,N,68,50,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1,2018-11-01 09:23:26,2018-11-01 10:04:11,1,4.2,1,N,231,162,2,25.5,0.0,0.5,0.0,0.0,0.3,26.3
2,2018-11-01 09:23:27,2018-11-01 09:50:20,1,7.97,1,N,237,13,1,27.5,0.0,0.5,5.66,0.0,0.3,33.96
2,2018-11-01 09:23:27,2018-11-01 09:32:07,1,1.61,1,N,236,151,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
2,2018-11-01 09:23:30,2018-11-01 09:45:34,1,3.23,1,N,166,237,1,16.0,0.0,0.5,3.36,0.0,0.3,20.16
1,2018-11-01 09:23:34,2018-11-01 09:32:11,1,0.6,1,N,161,163,1,6.5,0.0,0.5,2.19,0.0,0.3,9.49
2,2018-11-01 09:23:35,2018-11-01 09:38:35,1,1.42,1,N,140,162,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
1,2018-11-01 09:23:37,2018-11-01 09:38:24,1,2.0,1,N,79,234,1,11.0,0.0,0.5,2.35,0.0,0.3,14.15
1,2018-11-01 09:23:38,2018-11-01 09:38:11,1,1.4,1,N,234,162,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95
1,2018-11-01 09:23:39,2018-11-01 09:30:52,2,0.7,1,N,100,230,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8
2,2018-11-01 09:23:39,2018-11-01 09:40:48,5,1.16,1,N,170,246,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
2,2018-11-01 09:23:41,2018-11-01 09:38:42,1,0.82,1,N,144,231,1,10.0,0.0,0.5,1.0,0.0,0.3,11.8
2,2018-11-01 09:23:44,2018-11-01 09:27:58,1,0.9,1,N,68,68,1,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2018-11-01 09:23:48,2018-11-01 09:50:17,2,2.57,1,N,48,170,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3
2,2018-11-01 09:23:49,2018-11-01 09:54:13,3,7.15,1,N,238,232,1,26.5,0.0,0.5,0.0,0.0,0.3,27.3
2,2018-11-01 09:23:50,2018-11-01 09:29:47,1,0.72,1,N,162,170,1,5.5,0.0,0.5,1.58,0.0,0.3,7.88
2,2018-11-01 09:23:50,2018-11-01 09:45:58,2,1.82,1,N,229,236,1,14.5,0.0,0.5,3.06,0.0,0.3,18.36
2,2018-11-01 09:23:51,2018-11-01 09:46:08,3,2.11,1,N,263,237,2,14.0,0.0,0.5,0.0,0.0,0.3,14.8
2,2018-11-01 09:23:53,2018-11-01 09:40:13,1,1.21,1,N,161,68,1,11.0,0.0,0.5,2.0,0.0,0.3,13.8
2,2018-11-01 09:23:54,2018-11-01 09:45:29,5,1.51,1,N,43,163,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
2,2018-11-01 09:23:55,2018-11-01 09:26:08,1,0.38,1,N,107,107,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
2,2018-11-01 09:23:57,2018-11-01 09:35:20,1,0.43,1,N,161,230,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
2,2018-11-01 09:23:59,2018-11-01 09:41:39,6,2.15,1,N,186,125,1,12.5,0.0,0.5,2.0,0.0,0.3,15.3
2,2018-11-01 09:23:59,2018-11-01 09:43:14,2,1.59,1,N,234,161,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96
1,2018-11-01 09:24:01,2018-11-01 09:31:06,1,1.0,1,N,231,158,1,6.5,0.0,0.5,1.45,0.0,0.3,8.75
1,2018-11-01 09:24:04,2018-11-01 09:44:58,1,2.3,1,N,164,79,1,14.0,0.0,0.5,0.0,0.0,0.3,14.8
1,2018-11-01 09:24:06,2018-11-01 09:27:07,2,0.3,1,N,161,161,1,4.0,0.0,0.5,0.95,0.0,0.3,5.75
1,2018-11-01 09:24:07,2018-11-01 09:30:58,1,1.4,1,N,140,229,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
2,2018-11-01 09:24:10,2018-11-01 09:26:50,1,0.35,1,N,233,229,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
2,2018-11-01 09:24:12,2018-11-01 10:13:45,2,11.22,1,N,138,48,1,38.5,0.0,0.5,9.01,5.76,0.3,54.07
1,2018-11-01 09:24:13,2018-11-01 09:27:11,1,0.5,1,N,262,263,1,4.0,0.0,0.5,0.72,0.0,0.3,5.52
1,2018-11-01 09:24:14,2018-11-01 09:28:38,1,1.2,1,N,24,238,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
2,2018-11-01 09:24:14,2018-11-01 09:30:17,1,0.84,1,N,262,140,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
2,2018-11-01 09:24:16,2018-11-01 09:40:46,1,1.58,1,N,186,48,1,11.5,0.0,0.5,3.08,0.0,0.3,15.38
2,2018-11-01 09:24:17,2018-11-01 09:52:53,5,8.0,1,N,45,263,1,27.5,0.0,0.5,5.66,0.0,0.3,33.96
1,2018-11-01 09:24:17,2018-11-01 09:38:32,1,1.3,1,N,237,161,1,10.0,0.0,0.5,1.0,0.0,0.3,11.8
1,2018-11-01 09:24:17,2018-11-01 09:49:27,1,3.2,1,N,263,233,2,17.5,0.0,0.5,0.0,0.0,0.3,18.3
1,2018-11-01 09:24:18,2018-11-01 10:13:31,1,8.0,1,Y,49,100,1,36.5,0.0,0.5,7.46,0.0,0.3,44.76
1,2018-11-01 09:24:18,2018-11-01 09:26:17,1,0.5,1,N,100,186,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
1,2018-11-01 09:24:20,2018-11-01 09:51:57,1,3.1,1,N,264,264,1,18.0,0.0,0.5,3.75,0.0,0.3,22.55
2,2018-11-01 09:24:22,2018-11-01 09:33:03,1,0.92,1,N,158,113,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2018-11-01 09:24:24,2018-11-01 10:23:44,1,16.95,2,N,132,170,2,52.0,0.0,0.5,0.0,5.76,0.3,58.56
1,2018-11-01 09:24:25,2018-11-01 09:29:15,1,0.9,1,N,263,140,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3
1,2018-11-01 09:24:26,2018-11-01 09:41:53,1,1.9,1,N,114,68,1,12.5,0.0,0.5,2.65,0.0,0.3,15.95
1,2018-11-01 09:24:28,2018-11-01 09:26:58,1,0.6,1,N,211,249,1,4.0,0.0,0.5,1.0,0.0,0.3,5.8
1,2018-11-01 09:24:34,2018-11-01 09:34:33,1,0.7,1,N,141,237,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
2,2018-11-01 09:24:36,2018-11-01 10:02:50,1,9.56,1,N,138,229,2,31.0,0.0,0.5,0.0,5.76,0.3,37.56
1,2018-11-01 09:24:36,2018-11-01 09:30:21,1,0.6,1,N,237,237,1,5.5,0.0,0.5,1.25,0.0,0.3,7.55
1,2018-11-01 09:24:41,2018-11-01 09:35:20,1,1.4,1,N,231,113,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
2,2018-11-01 09:24:42,2018-11-01 09:40:48,1,2.86,1,N,246,13,1,13.5,0.0,0.5,2.5,0.0,0.3,16.8
2,2018-11-01 09:24:42,2018-11-01 09:30:06,1,0.43,1,N,33,52,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8
2,2018-11-01 09:24:45,2018-11-01 09:41:33,1,2.76,1,N,262,233,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16
1,2018-11-01 09:24:46,2018-11-01 09:29:14,1,1.0,1,N,238,166,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2018-11-01 09:24:47,2018-11-01 09:29:20,1,1.07,1,N,236,75,1,5.5,0.0,0.5,1.89,0.0,0.3,8.19
2,2018-11-01 09:24:49,2018-11-01 09:32:30,6,1.14,1,N,181,61,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36
1,2018-11-01 09:24:53,2018-11-01 09:33:24,1,0.6,1,N,107,170,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
2,2018-11-01 09:24:53,2018-11-01 09:56:35,4,5.17,1,N,230,12,2,23.0,0.0,0.5,0.0,0.0,0.3,23.8
2,2018-11-01 09:24:58,2018-11-01 09:36:02,5,1.49,1,N,141,142,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2,2018-11-01 09:25:02,2018-11-01 09:38:30,1,1.37,1,N,107,164,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
2,2018-11-01 09:25:04,2018-11-01 10:11:43,5,18.38,2,N,79,132,1,52.0,0.0,0.5,10.56,0.0,0.3,63.36
1,2018-11-01 09:25:04,2018-11-01 09:30:38,1,1.3,1,N,236,74,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3
1,2018-11-01 09:25:06,2018-11-01 09:35:04,1,1.3,1,N,142,237,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55
2,2018-11-01 09:25:09,2018-11-01 10:16:05,2,10.88,1,N,138,163,2,39.0,0.0,0.5,0.0,5.76,0.3,45.56
2,2018-11-01 09:25:14,2018-11-01 09:37:39,1,2.69,1,N,68,13,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76
2,2018-11-01 09:25:16,2018-11-01 09:37:39,6,0.97,1,N,186,164,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
2,2018-11-01 09:25:17,2018-11-01 09:35:18,1,1.5,1,N,107,233,1,8.5,0.0,0.5,3.5,0.0,0.3,12.8
2,2018-11-01 09:25:21,2018-11-01 09:42:43,1,1.89,1,N,79,164,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
2,2018-11-01 09:25:21,2018-11-01 09:39:31,1,1.01,1,N,234,161,1,9.5,0.0,0.5,1.54,0.0,0.3,11.84
1,2018-11-01 09:25:22,2018-11-01 09:41:14,1,1.7,1,N,238,43,1,11.5,0.0,0.5,2.45,0.0,0.3,14.75
1,2018-11-01 09:25:24,2018-11-01 09:34:43,1,1.3,1,N,107,233,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2018-11-01 09:25:26,2018-11-01 10:04:28,1,8.53,1,N,138,141,1,30.5,0.0,0.5,4.0,5.76,0.3,41.06
2,2018-11-01 09:25:27,2018-11-01 09:28:45,1,0.6,1,N,52,25,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
1,2018-11-01 09:25:28,2018-11-01 09:39:37,1,1.3,1,N,234,162,1,10.0,0.0,0.5,1.0,0.0,0.3,11.8
1,2018-11-01 09:25:29,2018-11-01 09:36:58,1,0.4,1,N,141,140,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8
1,2018-11-01 09:25:30,2018-11-01 09:29:15,1,0.6,1,N,236,236,1,4.5,0.0,0.5,1.05,0.0,0.3,6.35
1,2018-11-01 09:25:31,2018-11-01 10:25:28,1,9.6,1,N,264,264,1,40.0,0.0,0.5,4.0,0.0,0.3,44.8
2,2018-11-01 09:25:33,2018-11-01 09:31:50,3,0.48,1,N,137,170,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2018-11-01 09:25:41,2018-11-01 09:32:08,1,1.1,1,N,234,158,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
2,2018-11-01 09:25:44,2018-11-01 09:38:04,2,1.62,1,N,234,144,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3
2,2018-11-01 09:25:47,2018-11-01 09:44:53,1,2.41,1,N,249,50,1,13.5,0.0,0.5,2.14,0.0,0.3,16.44
2,2018-11-01 09:25:47,2018-11-01 09:35:14,1,1.49,1,N,141,239,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8
2,2018-11-01 09:25:47,2018-11-01 09:47:37,2,2.41,1,N,142,236,1,15.0,0.0,0.5,3.16,0.0,0.3,18.96
1,2018-11-01 09:25:49,2018-11-01 09:42:09,1,2.2,1,N,163,234,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76
1,2018-11-01 09:25:52,2018-11-01 09:42:07,1,1.3,1,N,264,264,1,11.0,0.0,0.5,2.35,0.0,0.3,14.15
4,2018-11-01 09:25:52,2018-11-01 09:36:25,1,1.9,1,N,229,239,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
1,2018-11-01 09:25:56,2018-11-01 09:33:25,1,0.5,1,N,48,48,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
1,2018-11-01 09:25:58,2018-11-01 09:45:36,0,1.7,1,N,186,163,2,13.0,0.0,0.5,0.0,0.0,0.3,13.8
1,2018-11-01 09:26:02,2018-11-01 09:57:23,1,2.8,1,N,186,231,1,19.5,0.0,0.5,4.05,0.0,0.3,24.35
2,2018-11-01 09:26:05,2018-11-01 09:43:25,1,2.0,1,N,142,140,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36
2,2018-11-01 09:26:06,2018-11-01 09:47:33,5,1.74,1,N,263,229,1,14.0,0.0,0.5,1.48,0.0,0.3,16.28
1,2018-11-01 09:26:11,2018-11-01 09:33:08,1,1.0,1,N,163,143,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3
2,2018-11-01 09:26:11,2018-11-01 09:55:44,1,10.03,1,N,138,243,2,30.0,0.0,0.5,0.0,5.76,0.3,36.56
1,2018-11-01 09:26:14,2018-11-01 09:46:44,1,2.4,1,N,162,246,1,13.5,0.0,0.5,2.85,0.0,0.3,17.15
2,2018-11-01 09:26:15,2018-11-01 10:00:17,1,7.19,1,N,229,231,1,28.5,0.0,0.5,4.98,0.0,0.3,34.28
2,2018-11-01 09:26:19,2018-11-01 09:52:38,5,5.56,1,N,87,161,1,23.5,0.0,0.5,4.0,0.0,0.3,28.3
1,2018-11-01 09:26:19,2018-11-01 09:33:00,1,0.7,1,N,100,230,1,6.0,0.0,0.5,1.36,0.0,0.3,8.16
1,2018-11-01 09:26:22,2018-11-01 09:44:19,3,3.5,1,N,50,13,1,15.0,0.0,0.5,3.15,0.0,0.3,18.95
2,2018-11-01 09:26:23,2018-11-01 09:28:49,2,0.48,1,N,230,50,1,4.0,0.0,0.5,0.96,0.0,0.3,5.76
1,2018-11-01 09:26:24,2018-11-01 09:56:42,1,1.9,1,N,162,246,1,18.0,0.0,0.5,3.75,0.0,0.3,22.55
2,2018-11-01 09:26:25,2018-11-01 09:51:43,1,1.95,1,N,230,107,1,15.5,0.0,0.5,1.0,0.0,0.3,17.3
1,2018-11-01 09:26:27,2018-11-01 09:30:06,1,0.4,1,N,13,13,1,4.0,0.0,0.5,1.0,0.0,0.3,5.8
1,2018-11-01 09:26:32,2018-11-01 09:44:19,1,3.7,1,N,151,48,1,15.0,0.0,0.5,3.15,0.0,0.3,18.95
2,2018-11-01 09:26:34,2018-11-01 09:36:23,1,0.99,1,N,237,233,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3
1,2018-11-01 09:26:37,2018-11-01 09:46:32,1,2.6,1,N,230,236,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
1,2018-11-01 09:26:37,2018-11-01 09:32:41,1,0.4,1,N,233,162,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
2,2018-11-01 09:26:38,2018-11-01 09:47:32,1,1.29,1,N,143,163,1,13.5,0.0,0.5,0.0,0.0,0.3,14.3
1,2018-11-01 09:26:40,2018-11-01 09:32:09,1,0.7,1,N,141,162,1,5.5,0.0,0.5,1.2,0.0,0.3,7.5
2,2018-11-01 09:26:43,2018-11-01 09:33:37,5,0.59,1,N,164,161,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2018-11-01 09:26:43,2018-11-01 09:47:25,1,3.0,1,N,246,237,1,15.0,0.0,0.5,1.0,0.0,0.3,16.8
1,2018-11-01 09:26:55,2018-11-01 09:45:27,1,1.2,1,N,246,186,1,12.0,0.0,0.5,2.55,0.0,0.3,15.35
2,2018-11-01 09:26:58,2018-11-01 09:32:11,1,0.89,1,N,239,238,1,6.0,0.0,0.5,1.7,0.0,0.3,8.5
2,2018-11-01 09:27:01,2018-11-01 10:03:10,1,9.81,1,N,170,244,1,34.5,0.0,0.5,7.06,0.0,0.3,42.36
1,2018-11-01 09:27:02,2018-11-01 09:40:51,1,1.7,1,N,166,74,1,10.5,0.0,0.5,2.25,0.0,0.3,13.55
2,2018-11-01 09:27:02,2018-11-01 09:42:30,1,0.96,1,N,161,100,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3
2,2018-11-01 09:27:04,2018-11-01 09:37:11,1,0.66,1,N,234,164,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,2018-11-01 09:27:09,2018-11-01 09:55:39,1,2.07,1,N,186,161,1,17.0,0.0,0.5,5.0,0.0,0.3,22.8
2,2018-11-01 09:27:10,2018-11-01 09:38:23,1,1.3,1,N,107,144,1,8.5,0.0,0.5,2.32,0.0,0.3,11.62
1,2018-11-01 09:27:15,2018-11-01 09:29:19,0,0.3,1,N,238,238,1,3.5,0.0,0.5,0.7,0.0,0.3,5.0
2,2018-11-01 09:27:17,2018-11-01 09:37:26,6,1.6,1,N,141,142,1,8.5,0.0,0.5,1.0,0.0,0.3,10.3
2,2018-11-01 09:27:33,2018-11-01 09:46:21,2,6.26,1,N,140,45,1,21.0,0.0,0.5,4.36,0.0,0.3,26.16
2,2018-11-01 09:27:38,2018-11-01 09:50:11,1,1.97,1,N,236,161,1,14.5,0.0,0.5,2.7,0.0,0.3,18.0
2,2018-11-01 09:27:40,2018-11-01 09:48:17,1,1.63,1,N,48,164,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56
2,2018-11-01 09:27:42,2018-11-01 09:32:42,1,0.96,1,N,140,236,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56
1,2018-11-01 09:27:42,2018-11-01 09:33:05,1,0.9,1,N,231,249,1,5.5,0.0,0.5,1.0,0.0,0.3,7.3
2,2018-11-01 09:27:48,2018-11-01 09:45:39,1,4.98,1,N,164,12,1,18.5,0.0,0.5,2.0,0.0,0.3,21.3
2,2018-11-01 09:27:57,2018-11-01 09:48:00,1,5.17,1,N,209,161,1,20.0,0.0,0.5,2.0,0.0,0.3,22.8
1,2018-11-01 09:28:06,2018-11-01 09:31:59,1,0.0,1,N,230,230,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,2018-11-01 09:28:06,2018-11-01 10:23:51,1,9.88,1,N,138,230,2,40.0,0.0,0.5,0.0,5.76,0.3,46.56
1,2018-11-01 09:28:13,2018-11-01 09:35:36,1,1.2,1,N,161,234,1,7.0,0.0,0.5,1.17,0.0,0.3,8.97
1,2018-11-01 09:28:14,2018-11-01 09:42:48,1,1.1,1,N,163,162,1,10.0,0.0,0.5,2.15,0.0,0.3,12.95
2,2018-11-01 09:28:22,2018-11-01 09:42:53,1,1.18,1,N,140,162,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8
2,2018-11-01 09:28:23,2018-11-01 09:35:47,2,0.89,1,N,161,164,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2018-11-01 09:28:25,2018-11-01 10:05:16,5,5.49,1,N,40,158,1,24.5,0.0,0.5,6.21,5.76,0.3,37.27
1,2018-11-01 09:28:27,2018-11-01 09:34:51,1,0.9,1,N,238,239,1,6.0,0.0,0.5,1.2,0.0,0.3,8.0
1,2018-11-01 09:28:30,2018-11-01 09:31:07,1,0.4,1,N,162,163,2,4.0,0.0,0.5,0.0,0.0,0.3,4.8
2,2018-11-01 09:28:31,2018-11-01 09:39:55,1,1.33,1,N,43,162,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16
1,2018-11-01 09:28:34,2018-11-01 09:32:04,1,0.6,1,N,244,244,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2018-11-01 09:28:35,2018-11-01 09:50:03,1,1.18,1,N,186,230,1,13.5,0.0,0.5,2.86,0.0,0.3,17.16
1,2018-11-01 09:28:44,2018-11-01 09:52:44,1,3.9,1,N,48,231,2,18.0,0.0,0.5,0.0,0.0,0.3,18.8
1,2018-11-01 09:28:47,2018-11-01 09:51:33,1,2.6,1,N,211,230,1,15.0,0.0,0.5,3.15,0.0,0.3,18.95
2,2018-11-01 09:28:51,2018-11-01 09:33:04,1,0.4,1,N,236,236,1,4.5,0.0,0.5,1.32,0.0,0.3,6.62
2,2018-11-01 09:28:54,2018-11-01 09:43:15,1,0.93,1,N,162,100,1,9.5,0.0,0.5,2.58,0.0,0.3,12.88
2,2018-11-01 09:29:00,2018-11-01 09:36:04,6,0.9,1,N,161,229,1,6.5,0.0,0.5,1.0,0.0,0.3,8.3
2,2018-11-01 09:29:09,2018-11-01 09:41:47,1,0.78,1,N,161,229,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8
2,2018-11-01 09:29:10,2018-11-01 09:37:53,1,2.34,1,N,263,74,1,9.0,0.0,0.5,1.5,0.0,0.3,11.3
1,2018-11-01 09:29:13,2018-11-01 09:54:59,0,4.6,1,N,50,13,1,19.5,0.0,0.5,5.05,0.0,0.3,25.35
2,2018-11-01 09:29:19,2018-11-01 09:45:15,1,1.22,1,N,237,161,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
1,2018-11-01 09:29:22,2018-11-01 09:42:14,1,1.5,1,N,140,229,1,10.0,0.0,0.5,0.0,0.0,0.3,10.8
1,2018-11-01 09:29:23,2018-11-01 09:32:59,1,0.4,1,N,236,236,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3
2,2018-11-01 09:29:24,2018-11-01 10:10:17,3,9.7,1,N,138,79,1,32.5,0.0,0.5,7.81,5.76,0.3,46.87
2,2018-11-01 09:29:24,2018-11-01 09:44:38,1,1.51,1,N,142,161,1,10.5,0.0,0.5,2.82,0.0,0.3,14.12
2,2018-11-01 09:29:27,2018-11-01 09:55:34,2,2.18,1,N,246,137,2,16.5,0.0,0.5,0.0,0.0,0.3,17.3
1,2018-11-01 09:29:29,2018-11-01 09:37:47,1,1.2,1,N,74,263,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,2018-11-01 09:29:34,2018-11-01 09:41:21,1,0.85,1,N,264,264,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
1,2018-11-01 09:29:35,2018-11-01 09:31:30,1,0.2,1,N,107,107,1,3.5,0.0,0.5,1.0,0.0,0.3,5.3
2,2018-11-01 09:29:36,2018-11-01 09:39:01,1,4.52,1,N,87,233,1,14.5,0.0,0.5,3.82,0.0,0.3,19.12
1,2018-11-01 09:29:37,2018-11-01 09:36:42,0,0.6,1,N,48,230,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
1,2018-11-01 09:29:39,2018-11-01 09:34:04,1,0.6,1,N,170,107,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96
2,2018-11-01 09:29:42,2018-11-01 09:43:51,1,1.01,1,N,264,264,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96
1,2018-11-01 09:29:44,2018-11-01 09:41:13,3,1.7,1,N,264,264,1,9.5,0.0,0.5,2.05,0.0,0.3,12.35
2,2018-11-01 09:29:45,2018-11-01 09:41:02,1,1.8,1,N,164,249,1,9.5,0.0,0.5,2.58,0.0,0.3,12.88
1,2018-11-01 09:29:46,2018-11-01 10:04:01,1,8.2,1,N,138,162,1,28.5,0.0,0.5,7.0,5.76,0.3,42.06
2,2018-11-01 09:29:47,2018-11-01 09:55:12,1,3.05,1,N,144,161,1,17.0,0.0,0.5,3.56,0.0,0.3,21.36
2,2018-11-01 09:29:48,2018-11-01 09:36:30,5,0.71,1,N,107,90,1,6.0,0.0,0.5,0.5,0.0,0.3,7.3
2,2018-11-01 09:29:51,2018-11-01 09:45:40,1,1.0,1,N,142,230,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2,2018-11-01 09:29:52,2018-11-01 09:50:51,1,2.16,1,N,262,161,1,14.0,0.0,0.5,1.48,0.0,0.3,16.28
2,2018-11-01 09:29:52,2018-11-01 09:46:41,1,1.9,1,N,234,163,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76
1,2018-11-01 09:29:53,2018-11-01 09:52:37,2,2.4,1,N,90,162,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8
2,2018-11-01 09:29:56,2018-11-02 08:39:38,1,1.36,1,N,236,161,1,8.0,0.0,0.5,2.2,0.0,0.3,11.0
2,2018-11-01 09:29:56,2018-11-01 09:53:53,5,1.41,1,N,233,137,2,15.0,0.0,0.5,0.0,0.0,0.3,15.8
1,2018-11-01 09:29:58,2018-11-01 09:40:38,1,1.0,1,N,234,234,1,8.0,0.0,0.5,1.32,0.0,0.3,10.12
1,2018-11-01 09:29:59,2018-11-01 09:41:19,1,1.0,1,N,164,161,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3
2,2018-11-01 09:30:07,2018-11-01 10:06:29,1,5.23,1,N,230,13,1,25.5,0.0,0.5,5.26,0.0,0.3,31.56
2,2018-11-01 09:30:09,2018-11-01 09:31:41,1,0.53,1,N,75,74,2,3.5,0.0,0.5,0.0,0.0,0.3,4.3
2,2018-11-01 09:30:12,2018-11-01 09:37:39,1,1.19,1,N,151,238,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8
2,2018-11-01 09:30:13,2018-11-01 09:37:18,5,0.95,1,N,137,234,1,6.5,0.0,0.5,1.46,0.0,0.3,10.71
2,2018-11-01 09:30:14,2018-11-01 09:51:50,1,3.47,1,N,107,263,2,16.0,0.0,0.5,0.0,0.0,0.3,16.8
